time(%Y-%m-%dT%H:%M:%S.%f),rel_time(sec),velocity(c/s)
2019-09-21T03:01:43.337000,103.3,242.4530029296875
2019-09-21T03:01:43.387000,103.35,245.43572998046875
2019-09-21T03:01:43.837000,103.8,272.2802124023437
2019-09-21T03:01:43.887000,103.85,252.262939453125
2019-09-21T03:01:43.937000,103.9,245.24566650390625
2019-09-21T03:01:43.987000,103.95,273.2283935546875
2019-09-21T03:01:44.037000,104.0,303.21112060546875
2019-09-21T03:01:44.087000,104.05,346.1938171386719
2019-09-21T03:01:44.137000,104.1,289.1765441894531
2019-09-21T03:01:44.187000,104.15,300.1592712402344
2019-09-21T03:01:44.237000,104.2,344.1419982910156
2019-09-21T03:01:44.287000,104.25,329.1247253417969
2019-09-21T03:01:44.337000,104.3,402.1074523925781
2019-09-21T03:01:44.387000,104.35,372.0901489257813
2019-09-21T03:01:44.437000,104.4,339.0728759765625
2019-09-21T03:01:44.487000,104.45,386.05560302734375
2019-09-21T03:01:44.537000,104.5,372.038330078125
2019-09-21T03:01:44.587000,104.55,368.0210571289063
2019-09-21T03:01:44.637000,104.6,357.0037841796875
2019-09-21T03:01:44.687000,104.65,372.9864807128906
2019-09-21T03:01:44.737000,104.7,386.9692077636719
2019-09-21T03:01:44.787000,104.75,372.9519348144531
2019-09-21T03:01:44.837000,104.8,371.9346618652344
2019-09-21T03:01:44.887000,104.85,356.9173889160156
2019-09-21T03:01:44.937000,104.9,382.9001159667969
2019-09-21T03:01:44.987000,104.95,420.8828125
2019-09-21T03:01:45.037000,105.0,396.8655395507813
2019-09-21T03:01:45.087000,105.05,420.8482666015625
2019-09-21T03:01:45.137000,105.1,465.8309631347656
2019-09-21T03:01:45.187000,105.15,425.813720703125
2019-09-21T03:01:45.237000,105.2,457.7964172363281
2019-09-21T03:01:45.287000,105.25,447.7791442871094
2019-09-21T03:01:45.337000,105.3,413.7618713378906
2019-09-21T03:01:45.387000,105.35,495.7445983886719
2019-09-21T03:01:45.437000,105.4,459.7273254394531
2019-09-21T03:01:45.487000,105.45,439.7100524902344
2019-09-21T03:01:45.537000,105.5,477.6927795410156
2019-09-21T03:01:45.587000,105.55,441.6754760742188
2019-09-21T03:01:45.637000,105.6,460.6582336425781
2019-09-21T03:01:45.687000,105.65,440.6409301757813
2019-09-21T03:01:45.737000,105.7,418.6236572265625
2019-09-21T03:01:45.787000,105.75,487.6063537597656
2019-09-21T03:01:45.837000,105.8,477.5890808105469
2019-09-21T03:01:45.887000,105.85,410.5718078613281
2019-09-21T03:01:45.937000,105.9,428.5545349121094
2019-09-21T03:01:45.987000,105.95,454.5372619628906
2019-09-21T03:01:46.037000,106.0,460.5199890136719
2019-09-21T03:01:46.087000,106.05,479.5027160644531
2019-09-21T03:01:46.137000,106.1,469.4854431152344
2019-09-21T03:01:46.187000,106.15,449.4681396484375
2019-09-21T03:01:46.237000,106.2,461.4508972167969
2019-09-21T03:01:46.287000,106.25,520.43359375
2019-09-21T03:01:46.337000,106.3,506.4162902832031
2019-09-21T03:01:46.387000,106.35,462.3990173339844
2019-09-21T03:01:46.437000,106.4,498.3817443847656
2019-09-21T03:01:46.487000,106.45,504.3644714355469
2019-09-21T03:01:46.537000,106.5,521.34716796875
2019-09-21T03:01:46.587000,106.55,507.3299255371094
2019-09-21T03:01:46.637000,106.6,436.3126525878906
2019-09-21T03:01:46.687000,106.65,430.2953796386719
2019-09-21T03:01:46.737000,106.7,413.2781066894531
2019-09-21T03:01:46.787000,106.75,399.26080322265625
2019-09-21T03:01:46.837000,106.8,438.2435302734375
2019-09-21T03:01:46.887000,106.85,469.2262878417969
2019-09-21T03:01:46.937000,106.9,467.2089538574219
2019-09-21T03:01:46.987000,106.95,436.1917114257813
2019-09-21T03:01:47.037000,107.0,439.1744384765625
2019-09-21T03:01:47.087000,107.05,483.1571350097656
2019-09-21T03:01:47.137000,107.1,442.1398620605469
2019-09-21T03:01:47.187000,107.15,401.1225891113281
2019-09-21T03:01:47.237000,107.2,445.1053161621094
2019-09-21T03:01:47.287000,107.25,439.0880432128906
2019-09-21T03:01:47.337000,107.3,481.0707702636719
2019-09-21T03:01:47.387000,107.35,531.053466796875
2019-09-21T03:01:47.437000,107.4,447.03619384765625
2019-09-21T03:01:47.487000,107.45,426.0189208984375
2019-09-21T03:01:47.537000,107.5,436.0016479492188
2019-09-21T03:01:47.587000,107.55,348.984375
2019-09-21T03:01:47.637000,107.6,359.96710205078125
2019-09-21T03:01:47.687000,107.65,420.9497985839844
2019-09-21T03:01:47.737000,107.7,407.9325256347656
2019-09-21T03:01:47.787000,107.75,444.9152526855469
2019-09-21T03:01:47.837000,107.8,390.8979797363281
2019-09-21T03:01:47.887000,107.85,329.8807067871094
2019-09-21T03:01:47.937000,107.9,389.8634338378906
2019-09-21T03:01:47.987000,107.95,342.8461303710937
2019-09-21T03:01:48.037000,108.0,375.828857421875
2019-09-21T03:01:48.087000,108.05,433.81158447265625
2019-09-21T03:01:48.137000,108.1,362.7943115234375
2019-09-21T03:01:48.187000,108.15,405.7770385742188
2019-09-21T03:01:48.237000,108.2,432.759765625
2019-09-21T03:01:48.287000,108.25,439.7424621582031
2019-09-21T03:01:48.337000,108.3,447.7251892089844
2019-09-21T03:01:48.387000,108.35,351.7079162597656
2019-09-21T03:01:48.437000,108.4,375.6906433105469
2019-09-21T03:01:48.487000,108.45,414.6733703613281
2019-09-21T03:01:48.537000,108.5,366.6560974121094
2019-09-21T03:01:48.587000,108.55,362.6387939453125
2019-09-21T03:01:48.637000,108.6,364.62152099609375
2019-09-21T03:01:48.687000,108.65,398.604248046875
2019-09-21T03:01:48.737000,108.7,352.58697509765625
2019-09-21T03:01:48.787000,108.75,278.5697021484375
2019-09-21T03:01:48.837000,108.8,350.55242919921875
